,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.82,0.8083333333333333,0.8016666666666666,0.8158333333333333,0.815,0.815,0.8158333333333333,0.8066666666666666,0.8116666666666666,0.8275,0.8,0.7975,0.8133333333333334,0.8225,0.8208333333333333
1,0.73,0.7116666666666667,0.7383333333333333,0.7366666666666667,0.73,0.72,0.7433333333333333,0.7241666666666666,0.7208333333333333,0.7491666666666666,0.7183333333333334,0.7041666666666667,0.7141666666666666,0.7325,0.735
2,0.8358333333333333,0.8333333333333334,0.8516666666666667,0.8541666666666666,0.8533333333333334,0.8441666666666666,0.855,0.8416666666666667,0.8775,0.8591666666666666,0.8425,0.865,0.8491666666666666,0.845,0.8391666666666666
