,1,2,3,4,5,6,7,8,9,10
0,0.8175,0.83,0.8075,0.8158333333333333,0.82,0.8125,0.795,0.8158333333333333,0.8141666666666667,0.8241666666666667
1,0.7283333333333334,0.7375,0.7191666666666666,0.7125,0.7475,0.73,0.7216666666666667,0.7241666666666666,0.7333333333333333,0.715
2,0.8716666666666667,0.8691666666666666,0.855,0.8583333333333333,0.8541666666666666,0.8425,0.8366666666666667,0.835,0.86,0.8508333333333333
